65;デジタワー内<r1_ない>のコロシアム１Ｆ、\n街<r1_まち>のトレーニングジムに加<r1_くわ>え\nそれ以外<r2_いがい>の場所<r2_ばしょ>に設置<r2_せっち>されているものも\nあるという\n\n街<r1_まち>から離<r1_はな>れた場所<r2_ばしょ>でのトレーニングは\nその効果<r2_こうか>を大幅<r2_おおはば>に向上<r2_こうじょう>させるともいうが…
66;はじまりの街<r1_まち>に存在<r2_そんざい>する\n傷<r1_きず>ついたパートナーを\n癒<r1_いや>してくれる施設<r2_しせつ>
67;砂漠<r2_さばく>に漂着<r2_ひょうちゃく>するさまざまな\n物質<r2_ぶっしつ>化<r1_か>データを有料<r2_ゆうりょう>で\n拾<r1_ひろ>い集<r1_あつ>めてきてくれるサービス
68;はじまりの街<r1_まち>に存在<r2_そんざい>する\nデジモンたちが\n自分<r2_じぶん>のとっておきアイテムを\n売<r1_う>ってくれる施設<r2_しせつ>\n\n意外<r2_いがい>なものを買<r1_か>うことができるというが…
69;ケイコウ洞窟<r2_どうくつ>の奥<r1_おく>に住<r1_す>む\nプラチナヌメモンは\nカードに目<r1_め>がなく、\nカードと特殊<r2_とくしゅ>なアイテムを\n交換<r2_こうかん>してくれることがあるというが…
70;はじまりの街<r1_まち>に存在<r2_そんざい>する\nバードラモンに料金<r2_りょうきん>を払<r1_はら>うことで\n希望<r2_きぼう>の場所<r2_ばしょ>まで\n運<r1_はこ>んでもらうことができる施設<r2_しせつ>
71;はじまりの街<r1_まち>に存在<r2_そんざい>する\nパートナーデジモンが\n身<r1_み>につける道具<r2_どうぐ>を\n売<r1_う>っている施設<r2_しせつ>\n\nジジモンの家<r1_いえ>の地下<r2_ちか>で\nデビモンによりひっそりと\n運営<r2_うんえい>されている
72;本<r1_ほん>作<r1_さく>のプレイヤーのハンドルネーム\nコロシアムランキングは３位<r1_い>
73;ヴィティウムにより\nデジタルワールドと\n現実<r2_げんじつ>との境界<r2_きょうかい>が破<r1_やぶ>られつつある\nことにより、デジタルワールドの\n空<r1_そら>に見<r1_み>られる現象<r2_げんしょう>\n\nその崩壊<r2_ほうかい>の範囲<r2_はんい>が\nヴィティウムの空間<r2_くうかん>破壊<r2_はかい>行動<r2_こうどう>の\n影響<r2_えいきょう>範囲<r2_はんい>の広<r1_ひろ>さを物語<r2_ものがた>る…
74;
75;
76;
77;
78;
79;
80;
81;
82;
83;
84;
85;
86;
87;
88;
89;
90;
91;
92;
93;
94;
95;
96;
97;
98;
99;
100;
101;
102;
103;
104;
105;
106;
107;
108;
109;
110;
111;
112;
113;
114;
115;
116;
117;
118;
119;
120;
121;
122;
123;
124;
125;
126;
127;
