77;闇<r1_やみ>の術方<r2_じゅつほう>により蘇<r1_よみがえ>り、\n強大<r2_きょうだい>なパワーを手<r1_て>に入<r1_い>れた\nアンデッドデジモンの王<r1_おう>。\n非常<r2_ひじょう>に残忍<r2_ざんにん>かつ狡猾<r2_こうかつ>な性格<r2_せいかく>の持<r1_も>ち主<r1_ぬし>で、\nこのデジモンを駆逐<r2_くちく>するのは非常<r2_ひじょう>に難<r1_むずか>しい。
78;フォルダ大陸<r2_たいりく>周辺<r2_しゅうへん>の過酷<r2_かこく>な環境<r2_かんきょう>を\n生<r1_い>き延<r1_の>びたシードラモン種<r1_しゅ>が、\n弱肉強食<r4_じゃくにくきょうしょく>のデジタルワールドを\n生<r1_い>き抜<r1_ぬ>くために進化<r2_しんか>した形態<r2_けいたい>。
79;「巨大<r2_きょだい>なグラウモン」の名前<r2_なまえ>を持<r1_も>つ、\nサイボーグ型<r1_がた>の完全体<r3_かんぜんたい>デジモン。\nその名<r1_な>の通<r1_とお>り体<r1_からだ>は大<r1_おお>きく巨大化<r3_きょだいか>しており、\n上半身<r3_じょうはんしん>は最強金属<r4_さいきょうきんぞく>\n“クロンデジゾイド”でメタル化<r1_か>されている。
80;ブラックグラウモンが進化<r2_しんか>した完全体<r3_かんぜんたい>の\nサイボーグ型<r1_がた>デジモン。\nブラックグラウモン同様<r2_どうよう>、ウィルス種<r1_しゅ>の性質<r2_せいしつ>を\nより濃<r1_こ>く表<r1_あらわ>しており、\n「黒<r1_くろ>い破壊竜<r3_はかいりゅう>」と呼<r1_よ>ばれている。
81;ガルルモンが進化<r2_しんか>して二足歩行<r4_にそくほこう>が\n出来<r2_でき>るようになった獣人型<r3_じゅうじんがた>デジモン。\n二足歩行<r4_にそくほこう>になることで\nスピードは失<r1_うしな>ってしまったが、\nより強<r1_つよ>い攻撃力<r3_こうげきりょく>と防御力<r3_ぼうぎょりょく>、\nさらに戦術性<r3_せんじゅつせい>を身<r1_み>につけた。
82;美<r1_うつく>しい女性<r2_じょせい>の姿<r1_すがた>をした大天使型<r4_だいてんしがた>デジモン。\n性格<r2_せいかく>はいたって穏<r1_おだ>やかだが、まがったことや\n悪<r1_あく>は許<r1_ゆる>しておけず、相手<r2_あいて>が改心<r2_かいしん>するまで\n攻撃<r2_こうげき>の手<r1_て>を緩<r1_ゆる>めることはない。
83;成熟期<r3_せいじゅくき>のメラモンよりも、\nさらに高熱<r2_こうねつ>の炎<r1_ほのお>で燃<r1_も>えている火炎型<r3_かえんがた>デジモン。
84;ウィルス種<r1_しゅ>のガルルモンから進化<r2_しんか>したデジモン。\n２本足<r2_ほんあし>になりスピードは落<r1_お>ちたが、\nその分<r1_ぶん>強<r1_つよ>い攻撃力<r3_こうげきりょく>で\n両腕<r2_りょううで>を使<r1_つか>った技<r1_わざ>を身<r1_み>につけた。
85;データ種<r1_しゅ>のグラウモンから進化<r2_しんか>した\nサイボーグ型<r1_がた>のデジモン。\n最強金属<r4_さいきょうきんぞく>“クロンデジゾイド”で武装<r2_ぶそう>されており、\n２基<r1_き>のバーニアで対空能力<r4_たいくうのうりょく>も備<r1_そな>わっている。
86;熱帯圏<r3_ねったいけん>のネットエリア内<r1_ない>で発見<r2_はっけん>された\nカブテリモンの進化型種<r4_しんかがたしゅ>。\n性質的<r3_せいしつてき>には、生存本能<r4_せいぞんほんのう>以外<r2_いがい>に\n弱<r1_よわ>いものを守<r1_まも>るという行動<r2_こうどう>が認<r1_みと>められ、\nその行動<r2_こうどう>は騎士的<r3_きしてき>にさえ見<r1_み>えることがある。
87;突如<r2_とつじょ>としてデジタルワールドに\n出現<r2_しゅつげん>した正体不明<r4_しょうたいふめい>のデジモン。\n“キング・オブ・デジモン”を自称<r2_じしょう>し、\nその戦闘力<r3_せんとうりょく>は想像<r2_そうぞう>を絶<r1_ぜっ>する。
88;人型<r2_ひとがた>タイプのサイボーグデジモン。\n完全体<r3_かんぜんたい>になりきれていないデジモンなど\n一撃<r2_いちげき>で倒<r1_たお>す戦闘力<r3_せんとうりょく>を持<r1_も>っている。
89;イッカクモンが更<r1_さら>に進化<r2_しんか>し二足歩行<r4_にそくほこう>が\n可能<r2_かのう>になったパワー型<r1_がた>デジモン。徹底的<r3_てっていてき>に\n鍛<r1_きた>え上<r1_あ>げられた筋肉<r2_きんにく>を、対戦相手<r4_たいせんあいて>から奪<r1_うば>った\n皮<r1_かわ>や甲羅<r2_こうら>で自<r1_みずか>ら作<r1_つく>った防具<r2_ぼうぐ>でさらに守<r1_まも>っている。
90;強力<r2_きょうりょく>なパワーを身<r1_み>につけるため\n体<r1_からだ>を改造<r2_かいぞう>したサイボーグデジモン。\n対空用<r3_たいくうよう>に改造<r2_かいぞう>された\n「メガドラモン」につづきメタルティラノモンは\n対地用<r3_たいちよう>迎撃<r2_げいげき>デジモンとして改造<r2_かいぞう>された。
91;完全体<r3_かんぜんたい>の竜型<r2_りゅうがた>サイボーグデジモンの中<r1_なか>で\n最強<r2_さいきょう>最悪<r2_さいあく>のパワーを誇<r1_ほこ>るといわれている\n暗黒竜<r3_あんこくりゅう>デジモン。
92;体<r1_からだ>の半分以上<r4_はんぶんいじょう>が機械化<r3_きかいか>されてしまった\nサイボーグ型<r1_がた>の最強<r2_さいきょう>デジモン。\n数々<r2_かずかず>の戦<r1_たたか>いをくぐり抜<r1_ぬ>け、その体<r1_からだ>を\n機械化<r3_きかいか>することによって生<r1_い>き長<r1_なが>らえている。
93;機械化旅団<r5_きかいかりょだん>「D－ブリガード」の暴徒鎮圧<r4_ぼうとちんあつ>・\n強襲駆逐<r4_きょうしゅうくちく>を任務<r2_にんむ>とするマシーン型<r1_がた>デジモン。\n多数<r2_たすう>の「目標<r2_もくひょう>」を駆逐<r2_くちく>することに特化<r2_とっか>しており、\n圧倒的<r3_あっとうてき>な火力<r2_かりょく>を誇<r1_ほこ>る。
94;超金属<r3_ちょうきんぞく>「クロンデジゾイド」の鎧<r1_よろい>を\n身<r1_み>にまとった最強<r2_さいきょう>の竜戦士<r3_りゅうせんし>であり、\nグレイモン系<r1_けい>デジモンの究極形態<r4_きゅうきょくけいたい>である。
95;全身<r2_ぜんしん>がクロンデジゾイドの鎧<r1_よろい>で覆<r1_おお>われた\n獣騎士型<r4_じゅうきしがた>デジモン。\n桁違<r2_けたちが>いの速度<r2_そくど>で移動<r2_いどう>するため、敵<r1_てき>はまるで\n蜃気楼<r3_しんきろう>のような現象<r2_げんしょう>を目<r1_め>にする。
96;黄金色<r3_こがねいろ>に輝<r1_かがや>く４枚<r1_まい>の翼<r1_つばさ>を持<r1_も>った\n聖<r1_せい>なるデジモン。\n全<r1_すべ>ての鳥型<r2_とりがた>デジモンの長<r1_おさ>であり、\n神聖系<r3_しんせいけい>デジモンを統<r1_す>べるものと言<r1_い>われている。
97;“漆黒<r2_しっこく>の竜戦士<r3_りゅうせんし>”として恐<r1_おそ>れられる、\nウィルス種<r1_しゅ>のウォーグレイモン。\n卑怯<r2_ひきょう>や卑劣<r2_ひれつ>なことを嫌<r1_きら>い、同<r1_おな>じウィルス種<r1_しゅ>でも\n低俗<r2_ていぞく>なデジモンは仲間<r2_なかま>だとは思<r1_おも>っていない。
98;灼熱<r2_しゃくねつ>の太陽<r2_たいよう>のエネルギーを蓄<r1_たくわ>えて戦<r1_たたか>う\n光竜型<r3_こうりゅうがた>デジモン。大地<r2_ガイア>の力<r1_ちから>が\n凝縮<r2_ぎょうしゅく>された剣<r1_けん>『ジオグレイソード』を大地<r2_だいち>より\n召喚<r2_しょうかん>する能力<r2_のうりょく>をもつ。
99;超金属<r3_ちょうきんぞく>「クロンデジゾイド」の鎧<r1_よろい>を\n身<r1_み>にまとうウォーグレイモンの亜種<r2_あしゅ>であり、\n巨大<r2_きょだい>な剣<r1_けん>を軽々<r2_かるがる>と振<r1_ふ>り回<r1_まわ>し、\n独特<r2_どくとく>の剣技<r2_けんぎ>で敵<r1_てき>に立<r1_た>ち向<r1_む>かう\n“豪傑<r2_ごうけつ>の竜戦士<r3_りゅうせんし>”である。
100;滅多<r2_めった>に、その姿<r1_すがた>を見<r1_み>ることのできないネットの\n海<r1_うみ>に棲<r1_す>む妖精型<r3_ようせいがた>デジモン。\nエンジェモンの名前<r2_なまえ>を持<r1_も>っているが、\n生態系<r3_せいたいけい>としてはエンジェモン系<r1_けい>とは全<r1_まった>く\n別<r1_べつ>の種族<r2_しゅぞく>である。
101;草花<r2_くさばな>の女王<r2_じょおう>と呼<r1_よ>ばれる薔薇<r2_ばら>の様<r1_よう>な姿<r1_すがた>をした\n妖精型<r3_ようせいがた>デジモン。\n美<r1_うつく>しい大人<r2_おとな>の女性<r2_じょせい>の姿<r1_すがた>をしており、\n常<r1_つね>に美<r1_うつく>しくあることを願<r1_ねが>っている。
102;デジタルワールドで初<r1_はじ>めて“プラチィーナ鉱山<r2_こうざん>”\nを発見<r2_はっけん>し、その成分<r2_せいぶん>を取<r1_と>り込<r1_こ>むことで進化<r2_しんか>した\n激<r1_げき>レアなヌメモン。容姿<r2_ようし>はともかく、とっても\n“ゴージャスなデジモン”ではある。
103;自分<r2_じぶん>の信<r1_しん>じる「正義<r2_せいぎ>」にのみ忠実<r2_ちゅうじつ>に生<r1_い>きる\n獣人型<r3_じゅうじんがた>デジモン。\n肩<r1_かた>から羽織<r2_はお>っている「GAKU<r4_ガク>－RAN<r3_ラン>」は、\n敵<r1_てき>の物理攻撃<r4_ぶつりこうげき>を８９．９％無効化<r3_むこうか>する\n防御機能<r4_ぼうぎょきのう>が備<r1_そな>わっている。
104;機械化旅団<r5_きかいかりょだん>「D－ブリガード」の\n最終決戦兵器<r6_さいしゅうけっせんへいき>であると推測<r2_すいそく>される\nサイボーグ型<r1_がた>デジモン。\n今<r1_いま>でもコードネーム「BAN-TYO」を探<r1_さが>し\n彷徨<r2_さまよ>っているというが…。
105;カオスモンとは、「存在<r2_そんざい>し得<r1_え>ない」デジモンの\nコードネームであり、デジタルワールドの\n“セントラルドグマ”（中心原理）<r6_ちゅうしんげんり>では\n絶対<r2_ぜったい>にありえない特異<r2_バグ>である。
106;ほぼ全身<r2_ぜんしん>をメタル化<r1_か>することでパワーアップした\nガルルモンの最終形態<r4_さいしゅうけいたい>。メタル化<r1_か>をしても\n持<r1_も>ち前<r1_まえ>の俊敏<r2_しゅんびん>さは失<r1_うしな>っておらず、全身<r2_ぜんしん>に\n隠<r1_かく>されている無数<r2_むすう>の武器<r2_ぶき>で敵<r1_てき>を粉砕<r2_ふんさい>する。
107;体中<r2_からだじゅう>に冷気系<r3_れいきけい>の兵器<r2_へいき>を装備<r2_そうび>したウィルス種<r1_しゅ>の\nメタルガルルモン。鼻先<r2_はなさき>の「レーザーサイト」で\n獲物<r2_えもの>をキャッチすると、敵味方<r3_てきみかた>に関<r1_かか>わらず\nしつこく追<r1_お>い回<r1_まわ>して、ミサイルを撃<r1_う>ち込<r1_こ>む\n恐<r1_おそ>ろしい性格<r2_せいかく>だ。
108;ガルルモンの最終形態<r4_さいしゅうけいたい>、メタルガルルモンの\n亜種<r2_あしゅ>であり、超弩級<r3_ちょうどきゅう>の最終兵器<r4_さいしゅうへいき>\n『ズィード砲<r1_ほう>』を搭載<r2_とうさい>する\n究極<r2_きゅうきょく>の獣戦車<r3_じゅうせんしゃ>デジモンである。
109;カブテリモン種<r1_しゅ>とクワガーモン種<r1_しゅ>のデータを\n併<r1_あわ>せ持<r1_も>って進化<r2_しんか>した究極<r2_きゅうきょく>の昆虫型<r3_こんちゅうがた>デジモン。\n巨大<r2_きょだい>な角<r1_つの>と鋏<r1_はさみ>を持<r1_も>ち、\n正反対<r3_せいはんたい>の性質<r2_せいしつ>だった２種<r1_しゅ>のデジモンの欠点<r2_けってん>を\n完全<r2_かんぜん>に補<r1_おぎな>った形態<r2_けいたい>といえる。
110;戦<r1_たたか>いで得<r1_え>たデータから自己<r2_じこ>の弱点<r2_じゃくてん>を研究<r2_けんきゅう>し、\n自<r1_みずか>らをフルメタル化<r1_か>することで究極<r2_きゅうきょく>の\n戦闘<r2_せんとう>マシーンとして完全復活<r4_かんぜんふっかつ>した、\n“キング・オブ・デジモン”。
111;決<r1_けっ>して溶<r1_と>けることのない、\n永久凍土<r4_えいきゅうとうど>の極寒<r2_ごくかん>の地<r1_ち>を治<r1_おさ>める\n獣人型<r3_じゅうじんがた>の究極体<r3_きゅうきょくたい>デジモン。\n体毛<r2_たいもう>は氷<r1_こおり>の結晶<r2_けっしょう>の様<r1_よう>に変化<r2_へんか>しており、\nクロンデジゾイドなみの硬度<r2_こうど>を\n持<r1_も>つと言<r1_い>われている。
112;ウィルス種<r1_しゅ>としての本能<r2_ほんのう>に目覚<r2_めざ>めた、\nデュークモンのもう一<r1_ひと>つの姿<r1_すがた>。\nその精神<r2_せいしん>・思考<r2_しこう>は完全<r2_かんぜん>にダークサイドであり、\nデジタルワールドに災<r1_わざわ>いをもたらす。
113;ヴァンデモンの最終形態<r4_さいしゅうけいたい>と言<r1_い>われる、\n魔王型<r3_まおうがた>デジモン。\n残虐非道<r4_ざんぎゃくひどう>で冷酷<r2_れいこく>な性格<r2_せいかく>を持<r1_も>ち、\n自<r1_みずか>らの欲望<r2_よくぼう>のためには手段<r2_しゅだん>を選<r1_えら>ばない。
114;元々<r2_もともと>は上級天使型<r5_じょうきゅうてんしがた>デジモンだったが、\n堕天<r2_だてん>して魔王型<r3_まおうがた>デジモンになった。\nナイトメアソルジャーズの幹部<r2_かんぶ>クラスであり\n「伯爵<r2_はくしゃく>」の名<r1_な>で呼<r1_よ>ばれており、\n３０の魔軍団<r3_まぐんだん>をまとめている。
115;元々<r2_もともと>はデーモンと同<r1_おな>じく高位天使型<r5_こういてんしがた>デジモン\nだったが、ダークエリアに堕<r1_お>とされた魔王型<r3_まおうがた>\nデジモンの一人<r2_ひとり>。
116;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n猪<r1_いのしし>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nシェンウーモンの配下<r2_はいか>で、いつもニヤニヤ笑<r1_わら>いを\n絶<r1_た>やさずに物事<r2_ものごと>を外<r1_そと>から眺<r1_なが>めている。
117;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n鼠<r1_ねずみ>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nシェンウーモンの配下<r2_はいか>で、博識<r2_はくしき>を誇<r1_ほこ>る\nシェンウーモンの禅問答<r3_ぜんもんどう>の相手<r2_あいて>を務<r1_つと>める知恵者<r3_ちえもの>。
118;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n牛<r1_うし>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nシェンウーモンの配下<r2_はいか>で、\n肉体的<r3_にくたいてき>にも精神的<r3_せいしんてき>にも\n高<r1_たか>みを目指<r2_めざ>している求道家<r3_きゅうどうか>。
119;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n虎<r1_とら>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nチンロンモンの配下<r2_はいか>で、デーヴァ１の荒<r1_あら>くれ者<r1_もの>。\n地<r1_ち>の利<r1_り>を読<r1_よ>んだ戦術<r2_せんじゅつ>が得意<r2_とくい>な策略家<r3_さくりゃくか>でもある。
120;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n兎<r1_うさぎ>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nチンロンモンの配下<r2_はいか>で、優<r1_ゆう>の心<r1_こころ>の持<r1_も>ち主<r1_ぬし>。
121;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n竜<r1_りゅう>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nチンロンモンの配下<r2_はいか>で、非常<r2_ひじょう>に計算高<r3_けいさんだか>く自分<r2_じぶん>の\n得<r1_とく>にならないと指一本<r3_ゆびいっぽん>動<r1_うご>かすのもいやがる。
122;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n蛇<r1_へび>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nスーツェーモンの配下<r2_はいか>で、デーヴァの中<r1_なか>でも\n最<r1_もっと>も狡猾<r2_こうかつ>で残忍<r2_ざんにん>。
123;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n馬<r1_うま>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nスーツェーモンの配下<r2_はいか>で、高慢<r2_こうまん>で\n鼻持<r2_はなも>ちならない性格<r2_せいかく>。
124;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n羊<r1_ひつじ>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nスーツェーモンの配下<r2_はいか>にして、夢<r1_ゆめ>の世界<r2_せかい>を\n支配<r2_しはい>する実力者<r3_じつりょくしゃ>。
125;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n猿<r1_さる>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nバイフーモンの配下<r2_はいか>で、言葉<r2_ことば>をしゃべらず、顔<r1_かお>に\n感情<r2_かんじょう>の表<r1_あら>われない奇妙<r2_きみょう>な性質<r2_せいしつ>を持<r1_も>っている。
126;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n鳥<r1_とり>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nバイフーモンの配下<r2_はいか>で、口喧嘩<r3_くちげんか>と噂話<r2_うわさばなし>を何<r1_なに>より\n好<r1_この>む。
127;「十二神<r3_じゅうにしん>（デーヴァ）デジモン」の１体<r1_たい>で、\n狗<r1_いぬ>に似<r1_に>た姿<r1_すがた>の完全体<r3_かんぜんたい>デジモン。\n四聖獣<r3_しせいじゅう>デジモンである\nバイフーモンの配下<r2_はいか>で、同<r1_おな>じ配下<r2_はいか>のマクラモンと\nシンドゥーラモンを弟<r1_おとうと>のように思<r1_おも>っている。
128;仮想超金属<r5_かそうちょうきんぞく>であるクロンデジゾイドを、\n再精製<r3_さいせいせい>し硬度<r2_こうど>のみを上<r1_あ>げた\n“レッドデジゾイド”を使<r1_つか>ったボディは、\nあらゆる攻撃<r2_こうげき>を跳<r1_は>ね返<r1_かえ>し、\nあらゆる物<r1_もの>を破壊<r2_はかい>する。
129;全身<r2_ぜんしん>が１００％フルメタルの\nデジタルワールド最強<r2_さいきょう>のデジモン。\n他<r1_ほか>のデジモンを圧倒<r2_あっとう>するほどのパワーと、\n桁違<r2_けたちが>いの処理能力<r4_しょりのうりょく>を誇<r1_ほこ>る頭脳<r2_ずのう>を持<r1_も>つ。
130;全身<r2_ぜんしん>を最強金属<r4_さいきょうきんぞく>のクロンデジゾイト合金<r2_ごうきん>で\n覆<r1_おお>われたシードラモン種<r1_しゅ>の最終形態<r4_さいしゅうけいたい>。\nこのメタルボディは、あらゆる攻撃<r2_こうげき>を\n跳<r1_は>ね返<r1_かえ>す。
131;クラックチームは更<r1_さら>に勢力範囲<r4_せいりょくはんい>を拡大<r2_かくだい>する為<r1_ため>、\n広大<r2_こうだい>なネットの海<r1_うみ>をカバーする航続距離<r4_こうぞくきょり>を持<r1_も>ち、\n制海能力<r4_せいかいのうりょく>を有<r1_ゆう>する超大型<r3_ちょうおおがた>デジモンを\n極秘裏<r3_ごくひり>に建造<r2_けんぞう>した。
132;「ビッグデスターズ」月光軍団<r4_げっこうぐんだん>将軍<r2_しょうぐん>。\n常<r1_つね>に暗闇<r2_くらやみ>に潜<r1_ひそ>み生<r1_い>きたことから感情<r2_かんじょう>を忘<r1_わす>れ、\n殺戮<r2_さつりく>すら好<r1_す>きも嫌<r1_きら>いもない生活<r2_せいかつ>の一部<r2_いちぶ>と\nなっている。
133;「ビッグデスターズ」火烈軍団<r4_かれつぐんだん>将軍<r2_しょうぐん>。\n数多<r2_あまた>のドラゴンデジモンを一糸乱<r3_いっしみだ>れず統率<r2_とうそつ>し、\nどんな戦況下<r3_せんきょうか>でも圧倒的<r3_あっとうてき>な戦力<r2_せんりょく>で敵<r1_てき>を\n討<r1_う>ち滅<r1_ほろ>ぼしてきた。
134;「ビッグデスターズ」水虎軍団<r4_すいこぐんだん>将軍<r2_しょうぐん>。\n自<r1_みずか>らを液体<r2_えきたい>に変化<r2_へんか>し\n液体<r2_えきたい>から液体<r2_えきたい>への移動<r2_いどう>から、\n人<r1_ひと>やデジモンに自在<r2_じざい>になることも出来<r2_でき>る。
135;「ビッグデスターズ」木精軍団<r4_もくせいぐんだん>将軍<r2_しょうぐん>。\n草原<r2_そうげん>や樹海<r2_じゅかい>などの土地<r2_とち>と同化<r2_どうか>しカモフラージュ\nできる妖精型<r3_ようせいがた>や植物型<r3_しょくぶつがた>などのデジモンを\n多<r1_おお>く所有<r2_しょゆう>している。
136;「ビッグデスターズ」金賊軍団<r4_きんぞくぐんだん>将軍<r2_しょうぐん>で全身<r2_ぜんしん>を\n鋼鉄<r2_こうてつ>の鎧<r1_よろい>で覆<r1_おお>われた超重量級<r4_ちょうじゅうりょうきゅう>デジモン。\n水棲型<r3_すいせいがた>や海獣型<r3_かいじゅうがた>のデジモンらと共<r1_とも>に\n海<r1_うみ>を渡<r1_わた>り行<r1_ゆ>く先々<r2_さきざき>で金目<r2_かねめ>の物<r1_もの>を強奪<r2_ごうだつ>している。
137;「ビッグデスターズ」土神軍団<r4_どしんぐんだん>将軍<r2_しょうぐん>。\n重力<r2_じゅうりょく>を自在<r2_じざい>に操<r1_あやつ>る能力<r2_のうりょく>を持<r1_も>ち、\nその能力<r2_のうりょく>と大局<r2_たいきょく>を見渡<r2_みわた>せる知謀<r2_ちぼう>を持<r1_も>って\n戦況<r2_せんきょう>を思<r1_おも>うがままにコントロールする策士<r2_さくし>である。
138;真<r1_しん>の勇者<r2_ゆうしゃ>としての使命<r2_しめい>故<r1_ゆえ>、戦<r1_たたか>いには１００％\n勝利<r2_しょうり>しなければならない。「ドラモンキラー」に\n「ブレイブシールド」級<r1_きゅう>の最強硬度<r4_さいきょうこうど>をもたせ、\n攻防一体<r4_こうぼういったい>の完璧<r2_かんぺき>なまでの装備<r2_そうび>を持<r1_も>つに至<r1_いた>った。
139;背部<r2_はいぶ>に爆発的<r3_ばくはつてき>な加速<r2_かそく>を誇<r1_ほこ>るバーニアが装備<r2_そうび>され\n一瞬<r2_いっしゅん>にして敵<r1_てき>の懐<r1_ふところ>へ飛<r1_と>び込<r1_こ>む戦<r1_たたか>い方<r1_かた>は、\n正<r1_まさ>に“陸戦<r2_りくせん>の勇者<r2_ゆうしゃ>”であり陸上戦闘<r4_りくじょうせんとう>デジモン\n最強<r2_さいきょう>の姿<r1_すがた>となっている。
140;白銀<r2_はくぎん>に輝<r1_かがや>く聖<r1_せい>なる鎧<r1_よろい>に身<r1_み>を包<r1_つつ>み１０枚<r1_まい>の\n黄金色<r3_こがねいろ>の翼<r1_つばさ>を持<r1_も>つ、熾天使型<r4_してんしがた>デジモン。\n天使型<r3_てんしがた>デジモンの中<r1_なか>では最<r1_もっと>も位<r1_くらい>の高<r1_たか>い存在<r2_そんざい>で\n全<r1_すべ>ての天使型<r3_てんしがた>デジモンを統治<r2_とうち>している。
141;女性型<r3_じょせいがた>天使<r2_てんし>デジモンの最終形態<r4_さいしゅうけいたい>である\n座天使型<r4_ざてんしがた>デジモン。\nセラフィモン、ケルビモンと共<r1_とも>に\nデジタルワールドの中心部<r3_ちゅうしんぶ>“カーネル”を\n守護<r2_しゅご>する三大天使<r4_さんだいてんし>デジモンの一柱<r2_ひとはしら>でもある。
142;獣<r1_けもの>の姿<r1_すがた>をした天使型<r3_てんしがた>デジモン。\n熾天使型<r4_してんしがた>デジモンのセラフィモンと同<r1_おな>じく\n最高位<r3_さいこうい>に位置<r2_いち>する三大天使<r4_さんだいてんし>デジモンの\n一体<r2_いったい>である。
143;聖<r1_せい>と魔<r1_ま>を併<r1_あわ>せ持<r1_も>つ究極<r2_きゅうきょく>の魔王型<r3_まおうがた>デジモンで\n“七大魔王<r4_ななだいまおう>デジモン”最強<r2_さいきょう>の存在<r2_そんざい>。\nその力<r1_ちから>は他<r1_ほか>の究極体<r3_きゅうきょくたい>をも超<r1_こ>え、“神<r1_かみ>”と\n呼<r1_よ>ばれる存在<r2_そんざい>に匹敵<r2_ひってき>すると言<r1_い>われている。
144;その怪物<r2_かいぶつ>の持<r1_も>つ余<r1_あま>りにも強大<r2_きょうだい>な力<r1_ちから>への\n恐怖<r2_きょうふ>から“悪魔獣<r3_あくまじゅう>”と呼<r1_よ>ばれ、\n“七大魔王<r4_ななだいまおう>デジモン”の一体<r2_いったい>に\n数<r1_かぞ>えられているデジタルワールド最強<r2_さいきょう>の\n怪物<r2_かいぶつ>が存在<r2_そんざい>する。
145;多<r1_おお>くの悪魔型<r3_あくまがた>デジモンを統<r1_す>べる能力<r2_のうりょく>を\n持<r1_も>ちながらあえて孤高<r2_ここう>の存在<r2_そんざい>を\n守<r1_まも>る魔王型<r3_まおうがた>デジモン。\n“七大魔王<r4_ななだいまおう>デジモン”の一人<r1_ひとり>でもある。
146;女性<r2_じょせい>の姿<r1_すがた>をした魔王型<r3_まおうがた>デジモンで\n“七大魔王<r4_ななだいまおう>デジモン”の一体<r2_いったい>でもある。\n元々<r2_もともと>はオファニモンと同種族<r3_どうしゅぞく>だったと\n考<r1_かんが>えられており、堕天<r2_だてん>して\n“暗黒<r2_あんこく>の女神<r2_めがみ>”と呼<r1_よ>ばれるようになった。
147;ベルフェモンは千年<r2_せんねん>に１度<r1_ど>の周期<r2_しゅうき>で\n永<r1_なが>き眠<r1_ねむ>りから覚<r1_さ>め、\n本来<r2_ほんらい>の姿<r1_すがた>を取<r1_と>り戻<r1_もど>すという。\n眠<r1_ねむ>りから覚<r1_さ>めたベルフェモンは怒<r1_いか>りの権化<r2_ごんげ>と\n化<r1_か>し、視界<r2_しかい>に入<r1_はい>るもの全<r1_すべ>てが破壊<r2_はかい>の対象<r2_たいしょう>となる。
148;長<r1_なが>い髭<r1_ひげ>の老人<r2_ろうじん>の姿<r1_すがた>をした魔王型<r3_まおうがた>デジモンで\n“七大魔王<r4_ななだいまおう>デジモン”の一体<r2_いったい>である。悪魔<r2_あくま>の\n巣窟<r2_そうくつ>であるダークエリアの中心部<r3_ちゅうしんぶ>に存在<r2_そんざい>し、\n堕天使型<r4_だてんしがた>デジモン達<r1_たち>を操<r1_あやつ>って悪<r1_あく>の限<r1_かぎ>りを尽<r1_つ>くす。
149;多<r1_おお>くの悪魔型<r3_あくまがた>デジモンや堕天使型<r4_だてんしがた>デジモンを\n率<r1_ひき>いる魔王型<r3_まおうがた>デジモン。デーモンは元々<r2_もともと>は\nデビモン等<r1_など>と同<r1_おな>じく天使型<r3_てんしがた>デジモンであり、\nその中<r1_なか>でも特<r1_とく>にレベルの高<r1_たか>い存在<r2_そんざい>であった。
