62;あなたが探<r1_さが>してきてくれたヒトデ、\nみんなの反応<r2_はんのう>があんまりよくないんだけど\nオシャレってものをわかってないわよね～\n\nあたしは大<r1_だい>満足<r2_まんぞく>！\n\nさっきあげたアクセサリを付<r1_つ>けた\nあなたのパートナーも見<r1_み>てみたいわ～\n\nきっとかわいくなるわよ～
63;お主<r1_ぬし>には二度<r2_にど>も世話<r2_せわ>になったのう…\n\n先程<r2_さきほど>、技<r1_わざ>を教<r1_おし>えたがうまく使<r1_つか>っておるかの？\n\n帰<r1_かえ>ってから気<r1_き>づいたんじゃが、\nわしの懐<r1_ふところ>に知<r1_し>らないアクセサリが入<r1_はい>っておった\n\nわしには必要<r2_ひつよう>ないからおぬしが使<r1_つか>ってくれい\n\nそれでは元気<r2_げんき>での～
64;いきなり釣<r1_つ>り上<r1_あ>げられて\nハラが立<r1_た>ってしまったんじゃ…\n許<r1_ゆる>しておくれ。\n\nお詫<r1_わ>びにアイテムを同封<r2_どうふう>しておいたぞい。\n\nおぬしの冒険<r2_ぼうけん>に役立<r2_やくだ>ててくれ。
65;底<r1_そこ>なし沼<r1_ぬま>だとかいって、だまして悪<r1_わる>かったな！\n\nいやー、あんたのまじめさには心<r1_こころ>を打<r1_う>たれたよ。\n\nお詫<r1_わ>びにさ、おれの秘蔵<r2_ひぞう>のカードをつけるから\nこれで許<r1_ゆる>してくれよな！　な！
66;あんたならあの丸太<r2_まるた>割<r1_わ>りを使<r1_つか>ってうまく\nパートナーを鍛<r1_きた>えられると思<r1_おも>うよ。\n\n場所<r2_ばしょ>を忘<r1_わす>れないようにしてくれよ？\n\n<n3081>からナイトキャニオンに\nつながるところに置<r1_お>いてあるからな！
67;あなたがあの泥<r1_どろ>から引<r1_ひ>っ張<r1_ぱ>り出<r1_だ>してくれたおかげで\n最高<r2_さいこう>の土<r1_つち>を肉<r1_にく>畑<r1_ばたけ>に持<r1_も>ち帰<r1_かえ>ることができました。\n\nやはり私<r1_わたし>の見込<r2_みこ>み通<r1_どお>り、あれはいい土<r1_つち>でしたよ。\n肉<r1_にく>畑<r1_ばたけ>の肉<r1_にく>たちも喜<r1_よろこ>んでいることでしょう。\n\n今度<r2_こんど>また肉<r1_にく>畑<r1_ばたけ>に寄<r1_よ>ってください。\nあまり採<r1_と>れないのでお売<r1_う>りはできないのですが、\n特別<r2_とくべつ>にあなたにだけ毎日<r2_まいにち>プレゼントしますよ！\n\nそれと、お礼<r1_れい>の品<r1_しな>を同封<r2_どうふう>しました。\n有効<r2_ゆうこう>に使<r1_つか>ってください。
68;さっきは勘違<r2_かんちが>いして急<r1_きゅう>に\n襲<r1_おそ>いかかってすまなかったな。\n\nもうすぐあのデジタマからおれの\n子供<r2_こども>たちが生<r1_う>まれる。\n\nそうだな…三日<r2_みっか>後<r1_ご>ぐらいに\nまた巣<r1_す>にきてくれないか？\n\n子供<r2_こども>が巣立<r2_すだ>った後<r1_あと>、あんたがこれまでに\n訪<r1_おとず>れたことのある場所<r2_ばしょ>に運<r1_はこ>ぶ\n運送屋<r3_うんそうや>をしたいと思<r1_おも>ってるんだ。\n\nまだ場所<r2_ばしょ>が決<r1_き>まってないんでその時<r1_とき>に\n場所<r2_ばしょ>を教<r1_おし>えるよ。\n\nそれじゃな！
69;あんたの持<r1_も>ってきてくれた巨大<r2_きょだい>な鉱石<r2_こうせき>なんだが\n削<r1_けず>り甲斐<r2_がい>があったよ！\n\nおかげで最高<r2_さいこう>傑作<r2_けっさく>の彫像<r2_ちょうぞう>が完成<r2_かんせい>した！\n\nえ？　早<r1_はや>すぎないかって？\nそうかなぁ、こんなもんだろ？\n\n芸術<r2_げいじゅつ>をジョーシキで捉<r1_とら>えちゃダメだぜ！\n\nま、すごいもんができたからさ、\n街<r1_まち>に戻<r1_もど>ったら見<r1_み>てくれよな！\n\nあ、そうそう。お礼<r1_れい>を忘<r1_わす>れてたよ。\nあまった素材<r2_そざい>からアクセサリを作<r1_つく>ったんだ。\n受<r1_う>け取<r1_と>ってくれ！この情熱<r2_じょうねつ>を！
70;あんたが治<r1_なお>してくれたおかげで\nなんとか街<r1_まち>に戻<r1_もど>れたよ。\n\n…借<r1_か>りができちまったな。\n\n渡<r1_わた>したいもんがあるから街<r1_まち>に戻<r1_もど>ったら\nおれをさがしてくれ。
71;必要なし
72;やあ、水路<r2_すいろ>では世話<r2_せわ>になったな。\n\n街<r1_まち>に戻<r1_もど>る途中<r2_とちゅう>にも色々<r2_いろいろ>と掃除<r2_そうじ>をしていたんだが、\nカードが数枚<r2_すうまい>落<r1_お>ちていた。\n\n誰<r1_だれ>のものか分<r1_わ>からないが、まぁ落<r1_お>ちていたんだから\n本人<r2_ほんにん>にすればいらないものなんだろう。\n\nキミが集<r1_あつ>めているんじゃないかと思<r1_おも>って、\nこのメールに同封<r2_どうふう>しておいたよ。
73;ともだちのスカモンに教<r1_おし>えたらさ～\nすんげぇびっくりされたよ～\n\nみんなずっとあの「自転車<r3_じてんしゃ>」がなんのか\nわかってなかったみてえでさ～\n\nへへへ、おれだけ名前<r2_なまえ>を知<r1_し>ってるのって\nあたまがよくなったみてぇで気分<r2_きぶん>がいいな～\n\nほんと、あんたには感謝<r2_かんしゃ>してるぜ～\n\nあんときはカードを渡<r1_わた>したけどよ、\nもいっこ渡<r1_わた>したいもんがあるからメールに\n同封<r2_どうふう>しておくぜ～
74;あんたが教<r1_おし>えてくれた通<r1_とお>りに進<r1_すす>んで\nやっとあのイヤな臭<r1_にお>いとオサラバできたよ～。\n\nこの自慢<r2_じまん>の鼻<r1_はな>がひん曲<r1_ま>がる前<r1_まえ>で助<r1_たす>かった！\nいや～、あんたは命<r1_いのち>の恩人<r2_おんじん>だ。\n\nあんときは臭<r1_にお>いからはやく逃<r1_に>げたくて\nお礼<r1_れい>を渡<r1_わた>すのを忘<r1_わす>れてたんだ、\n同封<r2_どうふう>しといたんで使<r1_つか>ってくれ～。
75;さっきは世話<r2_せわ>になったな。\n街<r1_まち>に物資<r2_ぶっし>を届<r1_とど>け終<r1_お>わったよ。\n\nわたしは店<r1_みせ>の手伝<r2_てつだ>いをすることになった。\n売<r1_う>り物<r1_もの>が増<r1_ふ>えたんでおぬしも買<r1_か>い物<r1_もの>にくるといいぞ！
76;やあ！\nあれからツカイモンと街<r1_まち>に戻<r1_もど>って\n洞窟<r2_どうくつ>で見<r1_み>つけた珍<r1_めずら>しいものを売<r1_う>ることにしたんだ。\n\n場所<r2_ばしょ>は肉<r1_にく>畑<r1_ばたけ>の向<r1_む>かいにある路地<r2_ろじ>裏<r1_うら>だ。\n\n他<r1_ほか>の店<r1_みせ>では買<r1_か>えないものばかりを扱<r1_あつか>ってるんで\nよかったら見<r1_み>にきてくれ！\n\nツカイモンと一緒<r2_いっしょ>に待<r1_ま>ってるよ！\n\nあ、ツカイモンがあんたに\n渡<r1_わた>したいものがあるって言<r1_い>ってたんで\nこのメールに同封<r2_どうふう>しておいたからな！
77;あんたのおかげで街<r1_まち>に新<r1_あたら>しい食材<r2_しょくざい>を\n持<r1_も>ち帰<r1_かえ>れたよ！\n\nメラモンが作<r1_つく>る料理<r2_りょうり>とは違<r1_ちが>って\n珍<r1_めずら>しい食材<r2_しょくざい>を使<r1_つか>ってるんで食<r1_た>べに来<r1_き>てね！\n\nあ、お礼<r1_れい>のアイテムを同封<r2_どうふう>しておいたから\n受<r1_う>け取<r1_と>ってちょうだい！
78;きみのおかげでキレイな花<r1_はな>が咲<r1_さ>いたよ！\n\nぼくの夢<r1_ゆめ>はこのデジタルワールドをキレイな\n花<r1_はな>でいっぱいにすることなんだ。\n\n進化<r2_しんか>アイテムを同封<r2_どうふう>しておいたからうまく使<r1_つか>ってね！\n\nそれじゃまた！
79;よう、さっきはあんたすごかったな。\n\nびっくりしちまったよ、まさかあの爆弾<r2_ばくだん>で\nトレーニングをするなんてよ。\n\n場所<r2_ばしょ>を忘<r1_わす>れたら困<r1_こま>ると思<r1_おも>ったんで\nこのメールに書<r1_か>いておくよ。\n\n場所<r2_ばしょ>は鉄路<r2_てつろ>の平原<r2_へいげん>からケイコウ洞窟<r2_どうくつ>に\n入<r1_はい>ってすぐのところだ。\n\nあんまりやりすぎてケガしねえようにな！
80;やっほ～\n\nもんざえモンだよ～\n\n君<r1_きみ>のおかげで街<r1_まち>に戻<r1_もど>ってお店<r1_みせ>を持<r1_も>つことが\nできたんだ！\n\nちょー珍<r1_めずら>しいアイテムばっかりそろってるから\n準備<r2_じゅんび>ができたら\nみにきて！みにきて！\n\n場所<r2_ばしょ>は肉<r1_にく>畑<r1_はたけ>の向<r1_む>かいの路地裏<r3_ろじうら>だよ～！
81;必要なし
82;バケバケ！\n\nバケバッケバケバーケ！\n\nバケバケバッケバケバケバケ！\nバケバケ！
83;さっきも言<r1_い>ったがわしはカードを集<r1_あつ>めておる！\n\n珍<r1_めずら>しいカードなら１枚<r1_まい>からでもいい。\nステキなものと交換<r2_こうかん>するでのう！\n\nケイコウ洞窟<r2_どうくつ>の洋館<r2_ようかん>で待<r1_ま>っておるぞ！
84;きみは宝探<r2_たからさが>し屋<r1_や>に興味<r2_きょうみ>はないか？\n\n場所<r2_ばしょ>はきみと出会<r2_であ>った砂漠<r2_さばく>の自販機<r3_じはんき>の近<r1_ちか>くだ。\n\n興味<r2_きょうみ>があるならぜひのぞいていってくれ。
85;あんたのくれたボウシのおかげで\n無事<r2_ぶじ>に街<r1_まち>に戻<r1_もど>れたよ。\n\nお礼<r1_れい>におれのお気<r1_き>に入<r1_い>りのアクセサリを\n同封<r2_どうふう>しておいたからこれでおあいこだな！\n\nあと、ちょっと用<r1_よう>があるから暇<r1_ひま>なときにでも\nコロシアムにきてくれないか？\n\n待<r1_ま>ってるからさ！
86;きみの言<r1_い>ってた通<r1_とお>り、師匠<r2_ししょう>は先<r1_さき>に戻<r1_もど>ってたみたい！\n\nきみのおかげでまた師匠<r2_ししょう>と一緒<r2_いっしょ>に修行<r2_しゅぎょう>が\nできるよ！　ありがとう！\n\nお礼<r1_れい>にアイテムを同封<r2_どうふう>しておいたから\n受<r1_う>け取<r1_と>ってね！\n\nよーし、修行<r2_しゅぎょう>してつよくなるぞー！
87;よう、メガログラウモンだ！\n\nあれから少<r1_すこ>し考<r1_かんが>えて街<r1_まち>に戻<r1_もど>ることにした。\n\nきみのおかげで街<r1_まち>も徐々<r2_じょじょ>に復興<r2_ふっこう>しつつあるようだ。\n\n私<r1_わたし>の力<r1_ちから>を込<r1_こ>めたアイテムを同封<r2_どうふう>した。\n託<r1_たく>した技<r1_わざ>と共<r1_とも>にきみの冒険<r2_ぼうけん>に役立<r2_やくだ>てて欲<r1_ほ>しい。\n\n私<r1_わたし>はしばらくのんびりするよ。\n\nそれではな。
88;ナイトキャニオンのことは\nおまえに任<r1_まか>せたからな！\n\n新<r1_あたら>しい主<r1_ぬし>になったってことでおまえに\nわたすもんがあるんだ。\n\n言<r1_い>わば主<r1_ぬし>の証<r1_あかし>ってやつだな。\n同封<r2_どうふう>しといたんで受<r1_う>け取<r1_と>りな！\n\nそれじゃあとはたのんだぜ！
89;キミのおかげであぶない目<r1_め>に合<r1_あ>わずにすんだよ！\nありがとう！\n\nお礼<r1_れい>にカードをあげるよ！\n同封<r2_どうふう>したんで受<r1_う>け取<r1_と>ってね！\n\nあと、あの辺<r1_あた>りで珍<r1_めずら>しい物<r1_もの>を\nいっぱい拾<r1_ひろ>ったんで、それを持<r1_も>って帰<r1_かえ>って\n街<r1_まち>のお店<r1_みせ>のお手伝<r2_てつだ>いをはじめたよ！\n\nじゃあねー！
90;街<r1_まち>に行<r1_い>って肉<r1_にく>の取引<r2_とりひき>をやることになったよ。\n場所<r2_ばしょ>は肉<r1_にく>畑<r1_ばたけ>のすぐ近<r1_ちか>くだ。\n\nこりゃショバ代<r1_だい>をケチケチ取<r1_と>ってるより\n儲<r1_もう>かりそうだな！\n\nあんたのおかげだよ。\nこれでもおれは義理堅<r3_ぎりがた>いんだ。\n\n礼<r1_れい>をやるよ。同封<r2_どうふう>しといたんで受<r1_う>け取<r1_と>ってくれ。
91;あれから街<r1_まち>に戻<r1_もど>ってあのすばらしい\nマシンのことをみんなに教<r1_おし>えたんだが…\n\nそんな遠<r1_とお>いところに行<r1_い>くのは\nめんどうだと言<r1_い>われたよ…。\n\nナイトキャニオンから\nパウダリークリフへ行<r1_い>く途中<r2_とちゅう>にある\nあのマシン…\nそんなに遠<r1_とお>いだろうか？\n\nおまえは使<r1_つか>ってくれているんだろうな？\n\nあと同封<r2_どうふう>した食<r1_た>べ物<r1_もの>を使<r1_つか>うとトレーニングの\n効率<r2_こうりつ>があがるからうまく使<r1_つか>ってくれ！
92;あのトレーニング機械<r2_きかい>使<r1_つか>ってるかしら？\n\nあなたとあたしの共同<r2_きょうどう>作<r1_さく>なんだから\n大事<r2_だいじ>にしてね！\n\nナイトキャニオンに入<r1_はい>ってすぐのところだから\n他<r1_ほか>のみんなにも使<r1_つか>ってもらえたらうれしいわね！\n\nあと、これは完成<r2_かんせい>記念<r2_きねん>よ！\n同封<r2_どうふう>しといたから取<r1_と>っといてちょうだい！
93;あんさんのおかげでここで\n商売<r2_しょうばい>する決心<r2_けっしん>がついたわ。\n\n考<r1_かんが>えに考<r1_かんが>え抜<r1_ぬ>いた結果<r2_けっか>…\nカード屋<r1_や>をやることに決<r1_き>めたんや！\n\n毎日<r2_まいにち>新<r1_あたら>しいカードを入荷<r2_にゅうか>するんで\n日<r1_ひ>が変<r1_か>わるたび覗<r1_のぞ>いていったってや！\n\nあ、場所<r2_ばしょ>はナイトキャニオンに入<r1_はい>って\nちょっと進<r1_すす>んだとこやで！\n\n忘<r1_わす>れんといてやー！
94;必要なし
95;街<r1_まち>に行<r1_い>って病院<r2_びょういん>の店<r1_みせ>にいってみたのだが…\nなるほどな。\n\n医者<r2_いしゃ>の腕<r1_うで>は良<r1_い>いみたいだが\n治療<r2_ちりょう>薬<r1_やく>がイマイチのようだ。\n\nフフフ…\n私<r1_わたし>の治療<r2_ちりょう>プログラムに不可能<r3_ふかのう>はない。\n\n病院<r2_びょういん>では売<r1_う>っていないものを扱<r1_あつか>う店<r1_みせ>を始<r1_はじ>めたよ。\n場所<r2_ばしょ>は肉<r1_にく>畑<r1_ばたけ>の向<r1_む>かいの裏<r1_うら>路地<r2_ろじ>だ。\n\n君<r1_きみ>の冒険<r2_ぼうけん>に役立<r2_やくだ>つ物<r1_もの>ばかり扱<r1_あつか>っている。\n購入<r2_こうにゅう>していくがいいぞ。\n\n君<r1_きみ>のおかげで目標<r2_もくひょう>を見<r1_み>つけられたよ。\nお礼<r1_れい>のアイテムを同封<r2_どうふう>しておく。
96;あんたが手伝<r2_てつだ>ってくれたおかげで\nいい食材<r2_しょくざい>をレストランに持<r1_も>ち帰<r1_かえ>れたよ！\n\nで、さっそく新<r1_あたら>しいメニューができたんだ！\n名<r1_な>づけて…「雪割<r2_ゆきわ>りフラワー丼<r1_どん>」だ！\n\nあんたにも食<r1_た>べてもらいたいんで\nレストランに来<r1_き>てくれよな！\n\nあと、あんときは食材<r2_しょくざい>を持<r1_も>ち帰<r1_かえ>るのに夢中<r2_むちゅう>で\nお礼<r1_れい>を渡<r1_わた>すのを忘<r1_わす>れてたんだ！\n\n同封<r2_どうふう>したんで取<r1_と>っといてくれ！
97;さっきはなんだかんだで助<r1_たす>けてくれて\nありがとよ！\n\nバイナリキャッスルに行<r1_い>くなら\n止<r1_と>めはしねえけど気<r1_き>をつけてな！\n\nあと…こいつは助<r1_たす>けてくれたお礼<r1_れい>だ。\n同封<r2_どうふう>しといたんで受<r1_う>け取<r1_と>ってくれ。
98;街<r1_まち>のジムのトレーニング装置<r2_そうち>で\n「上級<r2_じょうきゅう>トレーニング」をできるようにしたぞ。\n\nお主<r1_ぬし>ならうまく使<r1_つか>いこなせるだろう。\n\nさらにトレーニング効率<r2_こうりつ>を高<r1_たか>めるアイテムを\n添付<r2_てんぷ>した。受<r1_う>け取<r1_と>ってくれ！
99;「はじまりの街<r1_まち>」ヘ帰還<r2_きかん>シマス。\n\n到着<r2_とうちゃく>シダイ、警備<r2_けいび>モードヲＯＮシマス。
100;あれから彼<r1_かれ>と一緒<r2_いっしょ>に街<r1_まち>のレストランに\n戻<r1_もど>ったんだけど…\n\n彼<r1_かれ>の火力<r2_かりょく>はやっぱり最高<r2_さいこう>よ！\nあっという間<r1_ま>に料理<r2_りょうり>ができるの！\n\nおかげで料理<r2_りょうり>のメニューも増<r1_ふ>えたから\nあなたもレストランに食<r1_た>べにきて！\n\nあと、これはお礼<r1_れい>よ。\n同封<r2_どうふう>しておいたから受<r1_う>け取<r1_と>ってね！
101;必要なし
102;必要なし
103;あれから街<r1_まち>に戻<r1_もど>っておれにもできる\n仕事<r2_しごと>がないか探<r1_さが>してみた。\n\nそしたら預<r1_あず>かり屋<r1_や>の仕事<r2_しごと>が空<r1_あ>いていたんで\nそこで仕事<r2_しごと>することにしたよ。\n\nこれからは預<r1_あず>かり屋<r1_や>のバンチョーとして\n街<r1_まち>の役<r1_やく>に立<r1_た>っていくつもりだ！\n\n早速<r2_さっそく>倉庫<r2_そうこ>も整理<r2_せいり>したんでおまえさんの\n荷物<r2_にもつ>もたくさん入<r1_はい>るようになったからな！\n\nあと、おまえに受<r1_う>け取<r1_と>って欲<r1_ほ>しいもんが\nあったんで同封<r2_どうふう>しておいたからな！
104;新<r1_あら>たな時急<r2_じきゅう>スイッチの番人<r2_ばんにん>よ\n\nそなたに伝<r1_つた>えることがある\n\n時急<r2_じきゅう>スイッチをひとたび入<r1_い>れれば\n時<r1_とき>の流<r1_なが>れる速度<r2_そくど>が三倍<r2_さんばい>になる\n\nしかし、その効果<r2_こうか>は３日<r2_みっか>しか持<r1_も>たぬ…\n\nこのことを忘<r1_わす>れないようにな
105;新<r1_あら>たな時静<r2_じせい>スイッチの番人<r2_ばんにん>よ\n\nそなたに伝<r1_つた>えることがある\n\n時静<r2_じせい>スイッチをひとたび入<r1_い>れれば\n時<r1_とき>の流<r1_なが>れる速度<r2_そくど>が三分<r2_さんぶん>の一<r1_いち>になる\n\nしかし、その効果<r2_こうか>は１日<r2_いちにち>しか持<r1_も>たぬ…\n\nこのことを忘<r1_わす>れないようにな
106;必要なし
107;あの人間<r2_にんげん>がもどってきて\n大人<r2_おとな>しく元<r1_もと>の世界<r2_せかい>に\n帰<r1_かえ>って行<r1_い>ったぞ！\n\nありがとうよ！\nおかげで不要<r2_ふよう>な混乱<r2_こんらん>をさけられた\n\nそれじゃ、これからも一層<r2_いっそう>\nウデに磨<r1_みが>きをかけて行<r1_い>ってくれよ！
108;ボクと同<r1_おな>じX抗体<r2_こうたい>を持<r1_も>った\nデジモンを見<r1_み>つけてきてよ！\n\nもし会<r1_あ>えたら、X抗体<r2_こうたい>ならではの\n苦労<r2_くろう>なんかを語<r1_かた>り合<r1_あ>いたいんだ！\n\nそれじゃ期待<r2_きたい>して待<r1_ま>ってるね！
109;Ｘ抗体<r2_こうたい>を持<r1_も>つデジモンじゃないと\n使<r1_つか>っても意味<r2_いみ>がないからね！\n\n君<r1_きみ>のパートナーがウォーグレイモンに\n進化<r2_しんか>したら使<r1_つか>ってみてよ！\n\nきっとすごい力<r1_ちから>を\n手<r1_て>に入<r1_い>れることができるよ！
110;おお、おぬし！\nエテモンをこらしめてくれたようじゃな\n\nあいつ、珍<r1_めずら>しく\nわしにワビを入<r1_い>れにきおったぞ！\n\nとにかくこれで、デジモンが\n人間<r2_にんげん>世界<r2_せかい>に迷惑<r2_めいわく>をかけることはなくなった\n\nまたひとつ、デジタルワールドが\n平和<r2_へいわ>に近<r1_ちか>づいたというわけじゃ！\n\n礼<r1_れい>として、このメールに\nアイテムデータを添付<r2_てんぷ>しておいた！\n旅<r1_たび>の役<r1_やく>に立<r1_た>ててくれ！\nではな！
111;よう、コロシアムがんばってるか？\n\nあれから砂漠<r2_さばく>の宝<r1_たから>探<r1_さが>し屋<r1_や>のところに戻<r1_もど>って\nエアドラモンと一緒<r2_いっしょ>に仕事<r2_しごと>をすることにしたよ。\n\nおれのほうがいいものを見<r1_み>つけるんで\nおれがいるときに声<r1_こえ>をかけてくれよな！\n\nあと、こいつはお礼<r1_れい>だ。\n同封<r2_どうふう>しておいたんで受<r1_う>け取<r1_と>ってくれ。
112;ジジモンの家<r1_いえ>の地下<r2_ちか>で\nアクセサリショップをやっている。\n\nおまえのパートナーを\n着飾<r2_きかざ>ってやりたいのなら\nアクセサリをつけてやるといい。\n\nお試<r1_ため>しとして１つ同封<r2_どうふう>しておいたから\nプレゼントしてやろう。
113;タワーのトレーニングマシンで\n「上級<r2_じょうきゅう>トレーニング」をできるようにしたわ。\n\nあなたならきっとうまく活用<r2_かつよう>できるはずよ。
114;必要なし
115;おめでとうございます！\n\nこの称号<r2_しょうごう>を入手<r2_にゅうしゅ>するには大変<r2_たいへん>な努力<r2_どりょく>を\nされたと思<r1_おも>います。\n\nその敬意<r2_けいい>を表<r1_ひょう>しまして記念品<r3_きねんひん>を贈<r1_おく>らせて\n頂<r1_いただ>きます。\n\nお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
116;ジジモンじゃ！\n\nおぬしのおかげで…\nついに街<r1_まち>の繁栄度<r3_はんえいど>が「１００」になったのじゃ！\n\nそれもこれもぜーんぶおぬしの努力<r2_どりょく>の\nたまものじゃ…\n\nおぬしに出会<r2_であ>えてわしは幸<r1_しあわ>せじゃ。\n……泣<r1_な>いてなんぞおらんぞ！！\n\nよし、そんな「<n8020>」に\nわしの秘蔵<r2_ひぞう>のカードをやろう。\n\n世界<r2_せかい>に１枚<r1_まい>しかないカードじゃから\n大事<r2_だいじ>にするんじゃぞ！！
117;おめでとうございます！\n\nこの称号<r2_しょうごう>を入手<r2_にゅうしゅ>するには大変<r2_たいへん>な努力<r2_どりょく>を\nされたと思<r1_おも>います。\n\nその敬意<r2_けいい>を表<r1_ひょう>しまして記念品<r3_きねんひん>を贈<r1_おく>らせて\n頂<r1_いただ>きます。\n\nお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
118;おめでとうございます！\n\nこの称号<r2_しょうごう>を入手<r2_にゅうしゅ>するには大変<r2_たいへん>な努力<r2_どりょく>を\nされたと思<r1_おも>います。\n\nその敬意<r2_けいい>を表<r1_ひょう>しまして記念品<r3_きねんひん>を贈<r1_おく>らせて\n頂<r1_いただ>きます。\n\nお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
119;おめでとうございます！\n\nこの称号<r2_しょうごう>を入手<r2_にゅうしゅ>するには大変<r2_たいへん>な努力<r2_どりょく>を\nされたと思<r1_おも>います。\n\nその敬意<r2_けいい>を表<r1_ひょう>しまして記念品<r3_きねんひん>を贈<r1_おく>らせて\n頂<r1_いただ>きます。\n\nお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
120;おめでとうございます！\n\nこの称号<r2_しょうごう>を入手<r2_にゅうしゅ>するには大変<r2_たいへん>な努力<r2_どりょく>を\nされたと思<r1_おも>います。\n\nその敬意<r2_けいい>を表<r1_ひょう>しまして記念品<r3_きねんひん>を贈<r1_おく>らせて\n頂<r1_いただ>きます。\n\nお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
121;おめでとうございます！\n\nこの称号<r2_しょうごう>を入手<r2_にゅうしゅ>するには大変<r2_たいへん>な努力<r2_どりょく>を\nされたと思<r1_おも>います。\n\nその敬意<r2_けいい>を表<r1_ひょう>しまして記念品<r3_きねんひん>を贈<r1_おく>らせて\n頂<r1_いただ>きます。\n\nお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
122;おめでとうございます！\n\nこの称号<r2_しょうごう>を入手<r2_にゅうしゅ>するには大変<r2_たいへん>な努力<r2_どりょく>を\nされたと思<r1_おも>います。\n\nその敬意<r2_けいい>を表<r1_ひょう>しまして記念品<r3_きねんひん>を贈<r1_おく>らせて\n頂<r1_いただ>きます。\n\nお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
123;よう、クロックモンだ。\n\nおれは１９９９年<r1_ねん>までしかいけないから\n直接<r2_ちょくせつ>会<r1_あ>えないけどあんたの活躍<r2_かつやく>は見<r1_み>ていたよ。\n\nこれからもデジタルワールドでがんばってくれ。\n\nついしん…\n超<r1_ちょう>レアなカードを付<r1_つ>けといたんで\n受<r1_う>け取<r1_と>ってくれよな！
124;おめでとうございます！\n\nこの称号<r2_しょうごう>を入手<r2_にゅうしゅ>するには大変<r2_たいへん>な努力<r2_どりょく>を\nされたと思<r1_おも>います。\n\nその敬意<r2_けいい>を表<r1_ひょう>しまして記念品<r3_きねんひん>を贈<r1_おく>らせて\n頂<r1_いただ>きます。\n\nお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
125;おめでとうございます！\n\nレアカードセットを見事<r2_みごと>揃<r1_そろ>えられましたね。\n\nこちらは記念品<r3_きねんひん>になります。\n\nどうぞお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
126;おめでとうございます！\n\nレアカードセットを見事<r2_みごと>揃<r1_そろ>えられましたね。\n\nこちらは記念品<r3_きねんひん>になります。\n\nどうぞお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
127;おめでとうございます！\n\nレアカードセットを見事<r2_みごと>揃<r1_そろ>えられましたね。\n\nこちらは記念品<r3_きねんひん>になります。\n\nどうぞお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
128;おめでとうございます！\n\nレアカードセットを見事<r2_みごと>揃<r1_そろ>えられましたね。\n\nこちらは記念品<r3_きねんひん>になります。\n\nどうぞお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
129;おめでとうございます！\n\nレアカードセットを見事<r2_みごと>揃<r1_そろ>えられましたね。\n\nこちらは記念品<r3_きねんひん>になります。\n\nどうぞお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
130;おめでとうございます！\n\nレアカードセットを見事<r2_みごと>揃<r1_そろ>えられましたね。\n\nこちらは記念品<r3_きねんひん>になります。\n\nどうぞお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
131;おめでとうございます！\n\nレアカードセットを見事<r2_みごと>揃<r1_そろ>えられましたね。\n\nこちらは記念品<r3_きねんひん>になります。\n\nどうぞお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
132;おめでとうございます！\n\nレアカードセットを見事<r2_みごと>揃<r1_そろ>えられましたね。\n\nこちらは記念品<r3_きねんひん>になります。\n\nどうぞお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
133;おめでとうございます！\n\nレアカードセットを見事<r2_みごと>揃<r1_そろ>えられましたね。\n\nこちらは記念品<r3_きねんひん>になります。\n\nどうぞお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
134;おめでとうございます！\n\nレアカードセットを見事<r2_みごと>揃<r1_そろ>えられましたね。\n\nこちらは記念品<r3_きねんひん>になります。\n\nどうぞお受<r1_う>け取<r1_と>り下<r1_くだ>さい。
135;あなたがデジタルワールド内<r1_ない>で行<r1_おこな>った\nパスワード登録<r2_とうろく>が認証<r2_にんしょう>されました。\n\n処理<r2_しょり>に従<r1_したが>い、コロシアムにおける\n特殊<r2_とくしゅ>バトルを解禁<r2_かいきん>しました。\n\nご確認<r2_かくにん>の上<r1_うえ>、コロシアム1Ｆより\n「ラッキーマン」のバトルに\nご参加<r2_さんか>ください。
136;あなたがデジタルワールド内<r1_ない>で行<r1_おこな>った\nパスワード登録<r2_とうろく>が認証<r2_にんしょう>されました。\n\n処理<r2_しょり>に従<r1_したが>い、コロシアムにおける\n特殊<r2_とくしゅ>バトルを解禁<r2_かいきん>しました。\n\nご確認<r2_かくにん>の上<r1_うえ>、コロシアム10Ｆより\n「カードコレクター」のバトルに\nご参加<r2_さんか>ください。
